X,Y,OBJECTID,local,oaci,iata,tipo,denominacion,condicion,control,region,fir,uso,trafico,sna,concesion,inhab,provincia,longitud,latitud,elev_m,referencia,distancia_ref,direccion_ref,coordenadas
-61.0758333302655,-36.186666669771,644,BLR,SAZI,,Aeródromo,BOLIVAR,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.07583333,-36.18666667,94,San Carlos de Bolivar,6,NNE,"36°11'12""S  61° 4'33""W"
-67.0950000002274,-27.7080555602817,645,BLN,,,Aeródromo,LONDRES/BELÉN,PRIVADO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,CATAMARCA,-67.095,-27.70805556,1200,Belén,2,NE,"27°42'29""S  67° 5'42""W"
-58.1086111102735,-38.354722220348,646,BLL,,,Aeródromo,MIRAMAR/LAS CORTADERAS,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.10861111,-38.35472222,16,Mechongue,25,SE,"38°21'17""S  58° 6'31""W"
-58.6661111101185,-37.5594444398571,647,BLE,,,Aeródromo,BALCARCE/EA. LA ESTRELLA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.66611111,-37.55944444,139,Balcarce,53,N,"37°33'34""S  58°39'58""W"
-58.0382100004215,-37.735290000286,648,BLC,,,Aeródromo,BALCARCE/EA. LOS CARDOS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.03821,-37.73529,120,Balcarce,21,NE,"37°44' 7""S  58° 2'18""W"
-58.1883333299563,-37.4627777801892,649,BLA,,,Aeródromo,BALCARCE/EA. LA ALBORADA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.18833333,-37.46277778,64,Balcarce,43,NNE,"37°27'46""S  58°11'18""W"
-72.2203399998465,-51.6050199997433,650,BIO,SAWT,RYO,Aeródromo,EL TURBIO/28 DE NOVIEMBRE,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,SI,NO,NO,SANTA CRUZ,-72.22034,-51.60502,273,El Turbio,10,ONO,"51°36'18""S  72°13'13""W"
-60.5788399995761,-35.3314700001679,651,BHT,,,Aeródromo,BRAGADO/HARAS TRELLIRIS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.57884,-35.33147,60,Bragado,12,S,"35°19'53""S  60°34'44""W"
-62.3525000001115,-38.6719444403092,652,BHB,,,Aeródromo,BAHÍA BLANCA/AEROCLUB,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.3525,-38.67194444,15,Bahía Blanca,9,NO,"38°40'19""S  62°21' 9""W"
-59.4691099997379,-33.8586400000919,653,BEX,,,Aeródromo,BARADERO,PRIVADO,NOCONTROL,RACE,SAEF,ULM,Nacional,NO,NO,NO,BUENOS AIRES,-59.46911,-33.85864,26,Pueblo Alsina,9,NO,"33°51'31""S  59°28' 9""W"
-62.7019444399198,-32.658333329954,654,BEL,,,Aeródromo,BELL VILLE,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.70194444,-32.65833333,131,Bell Ville,2.5,SSO,"32°39'30""S  62°42' 7""W"
-65.0822222197747,-41.8427777796706,655,BDR,,,Aeródromo,BAHÍA DORADA,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-65.08222222,-41.84277778,36,Sierra Grande,35,SE,"41°50'34""S  65° 4'56""W"
-59.4927900002591,-33.8212200000619,656,BDO,,,Aeródromo,BARADERO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.49279,-33.82122,29,Baradero,1.5,NO,"33°49'16""S  59°29'34""W"
-62.1533333299982,-38.7275000001316,657,BCA,SAZB,BHI,Aeródromo,BAHÍA BLANCA/COMANDANTE ESPORA,PUBLICO,CONTROL,RACE,SAEF,JOINT,Nacional,SI,NO,NO,BUENOS AIRES,-62.15333333,-38.7275,75,Bahía Blanca,10,E,"38°43'39""S  62° 9'12""W"
-58.8816000000609,-32.3615999998423,658,BAS,,,Aeródromo,BASAVILBASO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.8816,-32.3616,60,Basavilbaso,1,NO,"32°21'42""S  58°52'54""W"
-71.1577777804445,-41.1511111098368,659,BAR,SAZS,BRC,Aeródromo,SAN CARLOS DE BARILOCHE,PUBLICO,CONTROL,RACE,SAEF,,Internacional,SI,SI,NO,RÍO NEGRO,-71.15777778,-41.15111111,846,San Carlos de Bariloche,13,E,"41° 9' 4""S  71° 9'28""W"
-58.3436111099463,-37.9152777803382,660,BAL,,,Aeródromo,BALCARCE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.34361111,-37.91527778,120,Balcarce,12,S,"37°54'55""S  58°20'37""W"
-70.9480555598915,-46.5761111102746,661,BAI,,,Aeródromo,LAGO BUENOS AIRES,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-70.94805556,-46.57611111,387,Perito Moreno,2.5,NNO,"46°34'34""S  70°56'53""W"
-57.6441666699372,-27.3827777797598,662,BAD,,,Aeródromo,BERÓN DE ASTRADA/DINALUCA S.A.,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-57.64416667,-27.38277778,67,Berón de Astrada,21,NNO,"27°22'58""S  57°38'39""W"
-58.4730555603055,-37.1624999997204,663,AYA,,,Aeródromo,AYACUCHO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.47305556,-37.1625,77,Ayacucho,0.9,SE,"37° 9'45""S  58°28'23""W"
-59.6575000000025,-29.1061111103092,664,AVL,,,Aeródromo,AVELLANEDA/PRESIDENTE AVELLANEDA,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-59.6575,-29.10611111,45,Avellaneda,1,N,"29° 6'22""S  59°39'27""W"
-60.5975599998667,-33.0469100001248,665,AVA,,,Aeródromo,ALVEAR/AEROPARQUE ROSARIO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-60.59756,-33.04691,26,Alvear,2.5,ENE,"33° 2'49""S  60°35'51""W"
-62.4770899995911,-34.8179700003228,666,AUL,,,Aeródromo,AMEGHINO/AUGUSTO LEGUIZAMÓN,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-62.47709,-34.81797,109,Florentino Ameghino,3,NNO,"34°49' 5""S  62°28'38""W"
-62.706349999957,-35.9977299997074,667,ATN,,,Aeródromo,TRENQUE LAUQUEN/LA ARGENTINA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-62.70635,-35.99773,95,Trenque Lauquen,2,SE,"35°59'52""S  62°42'23""W"
-59.0826599998912,-34.1182899997174,668,ATE,,,Aeródromo,ZÁRATE,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.08266,-34.11829,26,Zárate,6,SO,"34° 7' 6""S  59° 4'58""W"
-63.0049999997287,-31.422222219851,669,ARY,,,Aeródromo,ARROYITO/ARCOR,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.005,-31.42222222,148,Arroyito,4,E,"31°25'20""S  63° 0'18""W"
-70.812819999679,-45.0132000002052,670,ARS,SAVR,ARR,Aeródromo,ALTO RÍO SENGUERR/D. C. SZLAPELIS,PUBLICO,AERADIO,RASU,SACF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-70.81282,-45.0132,697,Alto Río Senguerr,3,N,"45° 0'48""S  70°48'46""W"
-61.3866666699926,-34.2219444401088,671,ARB,,,Aeródromo,ARRIBEÑOS,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.38666667,-34.22194444,82,Arribeños,3.3,SO,"34°13'19""S  61°23'12""W"
-55.7655555596119,-27.9033333303669,672,APO,,,Aeródromo,APÓSTOLES,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,MISIONES,-55.76555556,-27.90333333,117,Apóstoles,1.6,NO,"27°54'12""S  55°45'56""W"
-66.3427777801715,-27.6280555598293,673,AND,,,Aeródromo,ANDALGALÁ,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CATAMARCA,-66.34277778,-27.62805556,900,Andalgalá,1,O,"27°37'41""S  66°20'34""W"
-60.3738888896005,-31.7577777801885,674,ANA,,,Aeródromo,PARANÁ/AEROCLUB,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,ENTRE RÍOS,-60.37388889,-31.75777778,60,La Picada,15,ESE,"31°45'28""S  60°22'26""W"
-62.482659999917,-34.8454099997744,675,AMG,,,Aeródromo,AMEGHINO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.48266,-34.84541,110,Florentino Ameghino,2.5,ONO,"34°50'43""S  62°28'58""W"
-62.467869999637,-34.8305700003409,676,AME,,,Aeródromo,AMEGHINO/SIGFRIDO ROHR,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-62.46787,-34.83057,110,Florentino Ameghino,2,N,"34°49'50""S  62°28' 4""W"
-62.0165699995921,-35.1004299999435,677,AMA,,,Aeródromo,ROBERTS/LA AMALIA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-62.01657,-35.10043,100,Roberts,6.5,NO,"35° 6' 2""S  62° 0'60""W"
-60.6668199995761,-33.0685300000197,678,ALV,,,Aeródromo,ALVEAR/AGROALVEAR SRL,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-60.66682,-33.06853,32,Alvear,4.5,O,"33° 4' 7""S  60°40' 1""W"
-61.8369444402448,-33.0077777799027,679,ALT,,,Aeródromo,CRUZ ALTA,PUBLICO,NOCONTROL,RACE,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-61.83694444,-33.00777778,97,Cruz Alta,2,O,"33° 0'28""S  61°50'13""W"
-63.7300000004013,-33.348611109737,680,ALR,,,Aeródromo,ALEJANDRO ROCA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.73,-33.34861111,210,Alejandro Roca,1.5,SO,"33°20'55""S  63°43'48""W"
-67.8027777796489,-38.9583333302078,681,ALL,,,Aeródromo,ALLEN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-67.80277778,-38.95833333,290,Allen,3.5,E,"38°57'30""S  67°48'10""W"
-62.5229299999687,-34.809419999712,682,ALC,,,Aeródromo,AMEGHINO/LA CHACRA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.52293,-34.80942,109,Florentino Ameghino,7,NO,"34°48'34""S  62°31'23""W"
-68.4730555600114,-31.3513888902005,683,AJA,,,Aeródromo,LA LAJA,PRIVADO,NOCONTROL,RANO,SAMF,CIVIL,Nacional,NO,NO,NO,SAN JUAN,-68.47305556,-31.35138889,650,La Laja,1,SSE,"31°21' 5""S  68°28'23""W"
-60.5166099996844,-34.8111599997507,684,AII,,,Aeródromo,CHACABUCO/LAS DOS A,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-60.51661,-34.81116,60,Chacabuco,20,SSO,"34°48'40""S  60°30'60""W"
-64.3938888896996,-31.65111110994,685,AGR,,,Aeródromo,ALTA GRACIA,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.39388889,-31.65111111,533,Alta Gracia,2,E,"31°39' 4""S  64°23'38""W"
-70.0107500004027,-40.1923200002726,686,AGI,SAVA,,Aeródromo,PIEDRA DEL ÁGUILA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,NEUQUÉN,-70.01075,-40.19232,649,Piedra del Águila,17,SSE,"40°11'32""S  70° 0'39""W"
-58.4163888898505,-34.5588888898496,687,AER,SABE,AEP,Aeródromo,BUENOS AIRES/AEROPARQUE J. NEWBERY,PUBLICO,CONTROL,RACE,SAEF,JOINT,Internacional,SI,SI,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.41638889,-34.55888889,5.6,Ciudad de Buenos Aires,2,NE,"34°33'32""S  58°24'59""W"
-62.2381199997246,-28.8669100002455,688,ADU,,,Aeródromo,BANDERA/DUTTO,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,SANTIAGO DEL ESTERO,-62.23812,-28.86691,87,Bandera,3,NE,"28°52' 1""S  62°14'17""W"
-62.2646199996705,-28.8554100002298,689,ADT,,,Aeródromo,BANDERA/AGROSERVICIOS DOÑA TERESA,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,SANTIAGO DEL ESTERO,-62.26462,-28.85541,75,Bandera,4,N,"28°51'19""S  62°15'53""W"
-65.904100000099,-47.7351100001309,690,ADO,SAWD,PUD,Aeródromo,PUERTO DESEADO,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-65.9041,-47.73511,82,Puerto Deseado,2,N,"47°44' 6""S  65°54'15""W"
-60.1416999996243,-34.07573999991,691,ACM,,,Aeródromo,ARRECIFES/LA CURA MALAL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.1417,-34.07574,37,Arrecifes,4,OSO,"34° 4'33""S  60° 8'30""W"
-64.6135100003046,-37.401640000263,692,ACH,,,Aeródromo,GENERAL ACHA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-64.61351,-37.40164,277,General Acha,3,SO,"37°24' 6""S  64°36'49""W"
-60.5706599998877,-33.2722600001174,693,ACB,,,Aeródromo,CORONEL BOGADO/AGROSERVICIOS,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-60.57066,-33.27226,44,Coronel Bogado,6,NE,"33°16'20""S  60°34'14""W"
